service,request_rate_rps,error_rate_pct,p50_latency_ms,p95_latency_ms,p99_latency_ms,cpu_usage_pct,memory_usage_mb,delta_rps,delta_p95_latency_ms,delta_cpu_usage_pct,sla_violated,pattern
1,0.763636,0.0,7.5,22.577,24.515,0.490909,327.719,-0.090909,0.095,-0.054545,1,spike
4,1.272727,0.0,2.5,4.75,4.95,0.145455,15.586,0.254545,0.0,0.018182,0,spike
5,0.436364,0.0,2.5,4.75,4.95,0.2,296.156,0.327273,0.0,0.054545,0,spike
3,0.454545,0.0,17.5,24.25,24.85,0.672727,315.703,0.345455,0.0,0.345455,0,spike
6,5.563636,0.0,2.854,7.987,9.597,0.781818,20.215,3.927273,3.237,0.490909,0,spike
0,4.654545,0.0,2.591,4.923,8.45,0.6,17.617,2.145455,0.173,0.290909,0,spike
2,13.618182,0.0,6.714,183.447,241.35,4.9179,86.002,7.672727,159.911,2.439704,1,spike
1,4.545455,0.0,8.176,46.786,92.187,1.672727,327.809,3.781818,24.209,1.181818,1,spike
4,2.290909,0.0,2.5,4.75,4.95,0.2,15.586,1.018182,-0.0,0.054545,0,spike
5,1.254545,0.0,2.5,4.75,4.95,0.345455,296.156,0.818182,0.0,0.145455,0,spike
3,1.272727,0.0,17.5,24.25,24.85,1.4,315.703,0.818182,0.0,0.727273,0,spike
6,11.236364,0.0,2.664,5.934,9.187,1.454545,20.215,5.672727,-2.053,0.672727,0,spike
0,11.327273,0.0,2.545,4.835,7.168,1.254545,17.742,6.672727,-0.088,0.654545,0,spike
2,39.363636,0.092379,4.595,99.477,223.924,11.425651,86.189,25.745455,-83.97,6.507751,1,spike
1,9.545455,0.0,7.67,36.964,83.594,3.581818,327.809,5.0,-9.821,1.909091,0,spike
4,2.454545,0.0,2.5,4.75,4.95,0.181818,15.586,0.163636,0.0,-0.018182,0,spike
5,1.272727,0.0,2.5,4.75,4.95,0.345455,296.156,0.018182,0.0,-0.0,0,spike
3,1.272727,0.0,17.5,24.25,24.85,1.436364,315.703,0.0,0.0,0.036364,0,spike
6,9.927273,0.0,2.5,4.75,4.95,1.236364,20.215,-1.309091,-1.184,-0.218182,0,spike
0,11.745455,0.0,2.504,4.758,4.959,1.054545,17.742,0.418182,-0.077,-0.2,0,spike
2,39.909091,0.091116,4.027,41.807,87.196,12.36034,84.747,0.545455,-57.67,0.934689,1,spike
1,7.745455,0.0,7.19,22.84,24.747,3.163636,327.809,-1.8,-14.125,-0.418182,0,spike
4,1.563636,0.0,2.5,4.75,4.95,0.127273,15.586,-0.890909,0.0,-0.054545,0,spike
5,0.436364,0.0,2.5,4.75,4.95,0.236364,296.156,-0.836364,0.0,-0.109091,0,spike
3,0.436364,0.0,17.5,24.25,24.85,0.636364,315.691,-0.836364,0.0,-0.8,0,spike
6,4.036364,0.0,2.511,4.771,4.972,0.618182,20.215,-5.890909,0.021,-0.618182,0,spike
0,4.854545,0.0,2.5,4.75,4.95,0.418182,17.742,-6.890909,-0.008,-0.636364,0,spike
2,15.763636,0.11534,3.837,28.654,46.756,5.979938,85.052,-24.145455,-13.153,-6.380402,1,spike
1,2.563636,0.0,7.035,22.938,24.86,1.145455,327.809,-5.181818,0.098,-2.018182,0,spike
4,1.072727,0.0,2.5,4.75,4.95,0.127273,15.586,-0.490909,0.0,0.0,0,spike
5,0.145455,0.0,2.5,4.75,4.95,0.2,296.156,-0.290909,-0.0,-0.036364,0,spike
3,0.163636,0.0,17.5,24.25,24.85,0.4,315.703,-0.272727,0.0,-0.236364,0,spike
6,2.345455,0.0,2.622,4.982,8.925,0.4,20.215,-1.690909,0.21,-0.218182,0,spike
0,2.272727,0.0,2.52,4.788,4.987,0.272727,17.742,-2.581818,0.038,-0.145455,0,spike
2,6.072727,0.0,3.96,57.167,155.75,2.667393,81.966,-9.690909,28.513,-3.312545,1,spike
1,1.436364,0.0,7.071,21.882,24.376,0.690909,327.809,-1.127273,-1.056,-0.454545,0,spike
4,1.2,0.0,2.5,4.75,4.95,0.145455,15.586,0.127273,0.0,0.018182,0,spike
5,0.254545,0.0,2.5,4.75,4.95,0.2,296.156,0.109091,0.0,0.0,0,spike
3,0.254545,0.0,17.5,24.25,24.85,0.472727,315.703,0.090909,0.0,0.072727,0,spike
6,3.0,0.0,2.578,4.898,8.35,0.472727,20.215,0.654545,-0.083,0.072727,0,spike
0,3.781818,0.0,2.512,4.773,4.995,0.436364,17.742,1.509091,-0.015,0.163636,0,spike
2,10.654545,0.0,4.285,48.11,99.881,3.869478,85.178,4.581818,-9.056,1.202085,0,spike
1,2.309091,0.0,7.908,23.089,24.904,1.127273,327.809,0.872727,1.208,0.436364,0,spike
4,1.109091,0.0,2.5,4.75,4.95,0.127273,15.586,-0.090909,0.0,-0.018182,0,spike
5,0.181818,0.0,2.5,4.75,4.95,0.2,296.156,-0.072727,0.0,0.0,0,spike
3,0.181818,0.0,17.5,24.25,24.85,0.381818,315.691,-0.072727,0.0,-0.090909,0,spike
6,2.181818,0.0,2.5,4.75,4.95,0.381818,20.215,-0.818182,-0.148,-0.090909,0,spike
0,3.363636,0.0,2.514,4.776,4.981,0.327273,17.742,-0.418182,0.003,-0.109091,0,spike
2,8.727273,0.208333,3.996,35.543,79.4,3.418745,85.018,-1.927273,-12.567,-0.450733,0,spike
1,1.418182,0.0,8.75,23.641,30.5,0.818182,327.809,-0.890909,0.551,-0.309091,0,spike
4,0.909091,0.0,2.5,4.75,4.95,0.127273,15.586,-0.2,0.0,-0.0,0,spike
5,0.0,0.0,0.0,0.0,0.0,0.181818,296.156,-0.181818,0.0,-0.018182,0,spike
3,0.0,0.0,0.0,0.0,0.0,0.218182,315.691,-0.181818,0.0,-0.163636,0,spike
6,0.872727,0.0,2.5,4.75,4.95,0.218182,20.215,-1.309091,0.0,-0.163636,0,spike
0,1.036364,0.0,2.5,4.75,4.95,0.145455,17.742,-2.327273,-0.026,-0.181818,0,spike
2,1.672727,0.0,2.65,5.5,16.6,1.305858,85.018,-7.054545,-30.043,-2.112887,0,spike
1,0.018182,0.0,17.5,24.25,24.85,0.2,327.535,-1.4,0.609,-0.618182,0,spike
1,0.0,0.0,0.0,0.0,0.0,0.181818,326.996,0.0,0.0,0.0,0,spike
5,0.0,0.0,0.0,0.0,0.0,0.163636,296.156,0.0,0.0,0.0,0,spike
4,0.890909,0.0,2.5,4.75,4.95,0.109091,15.586,0.0,0.0,0.0,0,spike
3,0.0,0.0,0.0,0.0,0.0,0.2,315.691,0.0,0.0,0.0,0,spike
6,0.872727,0.0,2.5,4.75,4.95,0.2,20.215,0.0,0.0,0.0,0,spike
2,0.672727,0.0,2.5,4.75,4.95,0.770247,78.506,0.0,0.0,0.0,0,spike
0,0.872727,0.0,2.5,4.75,4.95,0.127273,17.742,0.0,0.0,0.0,0,spike
1,0.0,0.0,0.0,0.0,0.0,0.254545,326.391,0.0,0.0,0.072727,0,spike
5,0.0,0.0,0.0,0.0,0.0,0.181818,296.156,0.0,0.0,0.018182,0,spike
4,0.890909,0.0,2.5,4.75,4.95,0.109091,15.586,0.0,0.0,0.0,0,spike
3,0.0,0.0,0.0,0.0,0.0,0.290909,315.691,0.0,0.0,0.090909,0,spike
6,0.872727,0.0,2.5,4.75,4.95,0.2,20.215,0.0,0.0,0.0,0,spike
2,0.672727,0.0,2.5,4.75,4.95,0.836598,79.315,0.0,0.0,0.066351,0,spike
0,0.872727,0.0,2.5,4.75,4.95,0.127273,17.742,0.0,0.0,0.0,0,spike
1,0.0,0.0,0.0,0.0,0.0,0.254545,326.391,0.0,0.0,0.0,0,spike
5,0.0,0.0,0.0,0.0,0.0,0.163636,296.156,0.0,0.0,-0.018182,0,spike
4,0.890909,0.0,2.5,4.75,4.95,0.127273,15.586,0.0,0.0,0.018182,0,spike
3,0.0,0.0,0.0,0.0,0.0,0.309091,315.691,0.0,0.0,0.018182,1,spike
6,0.872727,0.0,2.5,4.75,4.95,0.181818,20.215,0.0,0.0,-0.018182,0,spike
2,0.672727,0.0,2.5,4.75,4.95,0.653449,79.491,0.0,0.0,-0.183149,1,spike
0,0.872727,0.0,2.5,4.75,4.95,0.127273,17.742,0.0,0.0,0.0,0,spike
1,0.509091,0.0,6.0,21.5,24.2,0.4,326.391,0.509091,0.0,0.145455,0,spike
5,0.054545,0.0,2.5,4.75,4.95,0.181818,296.156,0.054545,0.0,0.018182,0,spike
4,0.963636,0.0,2.5,4.75,4.95,0.127273,15.586,0.072727,0.0,-0.0,0,spike
3,0.072727,0.0,17.5,24.25,24.85,0.272727,315.703,0.072727,0.0,-0.036364,1,spike
6,1.381818,0.0,2.5,4.75,4.95,0.272727,20.215,0.509091,0.0,0.090909,0,spike
2,2.636364,0.0,3.856,27.679,48.393,1.30746,83.206,1.963636,22.929,0.654011,1,spike
0,1.509091,0.0,2.5,4.75,4.95,0.2,17.742,0.636364,0.0,0.072727,0,spike
1,1.054545,0.0,7.5,22.92,24.584,0.690909,326.391,0.545455,1.42,0.290909,0,spike
5,0.145455,0.0,2.5,4.75,4.95,0.218182,296.156,0.090909,0.0,0.036364,0,spike
4,1.036364,0.0,2.5,4.75,4.95,0.145455,15.586,0.072727,0.0,0.018182,0,spike
3,0.145455,0.0,18.571,40.0,48.0,0.345455,315.691,0.072727,15.75,0.072727,1,spike
6,1.927273,0.0,2.573,4.888,9.85,0.345455,20.215,0.545455,0.138,0.072727,0,spike
2,5.472727,0.0,3.94,40.417,81.167,2.149293,83.87,2.836364,12.738,0.841833,1,spike
0,2.418182,0.0,2.5,4.75,4.95,0.272727,17.742,0.909091,0.0,0.072727,0,spike
1,0.854545,0.0,10.312,23.812,24.763,0.545455,326.391,-0.2,0.892,-0.145455,0,spike
5,0.072727,0.0,2.5,4.75,4.95,0.2,296.156,-0.072727,0.0,-0.018182,0,spike
4,0.981818,0.0,2.5,4.75,4.95,0.127273,15.586,-0.054545,0.0,-0.018182,0,spike
3,0.127273,0.0,20.0,45.0,49.0,0.290909,315.691,-0.018182,5.0,-0.054545,0,spike
6,1.636364,0.0,2.609,4.957,14.2,0.254545,20.059,-0.290909,0.068,-0.090909,0,spike
2,5.872727,0.0,3.481,36.302,47.613,1.908765,85.361,0.4,-4.115,-0.240527,0,spike
0,2.236364,0.0,2.5,4.75,4.95,0.290909,17.742,-0.181818,0.0,0.018182,0,spike
1,0.945455,0.0,7.188,22.706,24.652,0.563636,326.391,0.090909,-1.107,0.018182,0,spike
5,0.145455,0.0,2.5,4.75,4.95,0.181818,296.156,0.072727,0.0,-0.018182,0,spike
4,1.036364,0.0,2.5,4.75,4.95,0.127273,15.586,0.054545,0.0,0.0,0,spike
3,0.145455,0.0,17.5,24.25,24.85,0.345455,315.699,0.018182,-20.75,0.054545,0,spike
6,1.836364,0.0,2.5,4.75,4.95,0.327273,20.059,0.2,-0.207,0.072727,0,spike
2,7.163636,0.0,3.543,32.685,47.278,2.547376,82.317,1.290909,-3.617,0.638611,0,spike
0,2.545455,0.0,2.5,4.75,4.95,0.309091,17.086,0.309091,0.0,0.018182,0,spike
1,1.272727,0.0,7.045,22.614,24.591,0.618182,326.391,0.327273,-0.092,0.054545,0,spike
5,0.181818,0.0,2.5,4.75,4.95,0.2,296.156,0.036364,0.0,0.018182,0,spike
4,1.109091,0.0,2.5,4.75,4.95,0.127273,15.586,0.072727,0.0,-0.0,0,spike
3,0.2,0.0,17.5,24.25,24.85,0.381818,315.703,0.054545,0.0,0.036364,0,spike
6,2.163636,0.0,2.5,4.75,4.95,0.345455,20.059,0.327273,0.0,0.018182,0,spike
2,7.636364,0.0,3.777,32.143,47.143,2.377495,82.855,0.472727,-0.542,-0.169882,0,spike
0,2.818182,0.0,2.5,4.75,4.95,0.327273,17.086,0.272727,0.0,0.018182,0,spike
1,0.963636,0.0,10.278,23.528,24.727,0.618182,326.391,-0.309091,0.914,0.0,0,spike
5,0.109091,0.0,2.5,4.75,4.95,0.163636,296.156,-0.072727,0.0,-0.036364,0,spike
4,1.018182,0.0,2.5,4.75,4.95,0.127273,15.586,-0.090909,-0.0,0.0,0,spike
3,0.090909,0.0,17.5,24.25,24.85,0.309091,315.699,-0.109091,0.0,-0.072727,0,spike
6,1.636364,0.0,2.5,4.75,4.95,0.290909,20.059,-0.527273,0.0,-0.054545,0,spike
2,6.0,0.0,3.683,25.735,45.147,2.230434,84.263,-1.636364,-6.408,-0.147061,1,spike
0,2.563636,0.0,2.5,4.75,4.95,0.309091,17.086,-0.254545,0.0,-0.018182,0,spike
1,0.927273,0.0,12.75,24.225,37.25,0.618182,326.391,-0.036364,0.697,0.0,1,spike
5,0.090909,0.0,2.5,4.75,4.95,0.181818,296.156,-0.018182,0.0,0.018182,0,spike
4,1.0,0.0,2.5,4.75,4.95,0.127273,15.586,-0.018182,0.0,-0.0,0,spike
3,0.090909,0.0,17.5,24.25,24.85,0.290909,315.703,0.0,0.0,-0.018182,0,spike
6,1.527273,0.0,2.5,4.75,4.95,0.272727,20.059,-0.109091,0.0,-0.018182,0,spike
2,5.854545,0.0,3.578,30.132,47.079,2.470593,84.263,-0.145455,4.396,0.240159,1,spike
0,2.436364,0.0,2.5,4.75,4.95,0.290909,17.086,-0.127273,0.0,-0.018182,0,spike
1,1.109091,0.0,8.971,23.817,34.5,0.672727,326.391,0.181818,-0.408,0.054545,1,spike
5,0.163636,0.0,2.5,4.75,4.95,0.2,296.156,0.072727,0.0,0.018182,0,spike
4,1.072727,0.0,2.5,4.75,4.95,0.145455,15.586,0.072727,0.0,0.018182,0,spike
3,0.163636,0.0,17.5,24.25,24.85,0.363636,315.703,0.072727,0.0,0.072727,0,spike
6,1.963636,0.0,2.5,4.75,4.95,0.363636,20.055,0.436364,0.0,0.090909,0,spike
2,5.981818,0.0,3.862,36.205,47.955,2.131218,85.243,0.127273,6.074,-0.339375,1,spike
0,2.581818,0.0,2.5,4.75,4.95,0.309091,17.086,0.145455,-0.0,0.018182,0,spike
1,1.854545,0.0,7.973,85.833,98.463,0.927273,327.203,0.745455,62.016,0.254545,1,spike
5,0.254545,0.0,2.5,4.75,4.95,0.218182,296.156,0.090909,0.0,0.018182,0,spike
4,1.181818,0.0,2.5,4.75,4.95,0.127273,15.586,0.109091,0.0,-0.018182,0,spike
3,0.254545,0.0,18.036,31.25,46.25,0.472727,315.699,0.090909,7.0,0.109091,0,spike
6,2.618182,0.0,2.932,8.558,10.75,0.527273,20.18,0.654545,3.808,0.163636,0,spike
2,7.709091,0.0,5.058,162.727,239.818,2.400798,85.239,1.727273,126.522,0.26958,1,spike
0,3.036364,0.0,2.515,4.779,4.98,0.327273,17.086,0.454545,0.029,0.018182,0,spike
1,3.909091,0.0,8.555,86.562,97.25,1.672727,327.203,2.054545,0.729,0.745455,0,spike
5,0.563636,0.0,2.5,4.75,4.95,0.272727,296.156,0.309091,0.0,0.054545,0,spike
4,1.490909,0.0,2.5,4.75,4.95,0.163636,15.586,0.309091,0.0,0.036364,0,spike
3,0.563636,0.0,17.75,24.725,42.25,0.763636,315.707,0.309091,-6.525,0.290909,0,spike
6,5.2,0.0,2.782,7.722,9.841,0.745455,20.305,2.581818,-0.835,0.218182,0,spike
2,19.127273,0.095057,4.222,69.655,211.273,5.836373,86.147,11.418182,-93.072,3.435575,1,spike
0,6.054545,0.0,2.508,4.764,4.965,0.636364,17.336,3.018182,-0.014,0.309091,0,spike
1,3.854545,0.0,7.812,23.086,24.617,1.527273,327.203,-0.054545,-63.477,-0.145455,0,spike
5,0.690909,0.0,2.5,4.75,4.95,0.272727,296.156,0.127273,0.0,-0.0,0,spike
4,1.654545,0.0,2.5,4.75,4.95,0.145455,15.586,0.163636,0.0,-0.018182,0,spike
3,0.690909,0.0,17.5,24.25,24.85,0.836364,315.707,0.127273,-0.475,0.072727,0,spike
6,5.345455,0.0,2.518,4.785,4.986,0.745455,20.305,0.145455,-2.938,0.0,0,spike
2,18.945455,0.095969,3.989,35.742,53.5,5.63452,82.073,-0.181818,-33.913,-0.201853,0,spike
0,6.127273,0.0,2.5,4.75,4.95,0.6,17.336,0.072727,-0.014,-0.036364,0,spike
1,1.563636,0.0,8.5,23.257,34.25,0.636364,327.203,-2.290909,0.171,-0.890909,1,spike
5,0.272727,0.0,2.5,4.75,4.95,0.2,296.156,-0.418182,0.0,-0.072727,0,spike
4,1.163636,0.0,2.5,4.75,4.95,0.127273,15.586,-0.490909,-0.0,-0.018182,0,spike
3,0.254545,0.0,17.5,24.25,24.85,0.4,315.695,-0.436364,0.0,-0.436364,0,spike
6,2.727273,0.0,2.522,4.792,4.994,0.381818,20.305,-2.618182,0.007,-0.363636,0,spike
2,7.509091,0.0,4.018,34.96,48.282,2.528167,83.145,-11.436364,-0.783,-3.106353,1,spike
0,3.090909,0.0,2.5,4.75,4.95,0.345455,17.336,-3.036364,0.0,-0.254545,0,spike
1,1.0,0.0,11.339,24.598,43.0,0.654545,327.203,-0.563636,1.341,0.018182,1,spike
5,0.127273,0.0,2.5,4.75,4.95,0.2,296.156,-0.145455,-0.0,0.0,0,spike
4,1.036364,0.0,2.5,4.75,4.95,0.127273,15.586,-0.127273,0.0,-0.0,0,spike
3,0.145455,0.0,17.5,24.25,24.85,0.327273,315.707,-0.109091,0.0,-0.072727,0,spike
6,1.745455,0.0,2.5,4.75,4.95,0.309091,20.305,-0.981818,-0.042,-0.072727,0,spike
2,5.890909,0.0,3.665,32.727,47.455,2.532407,84.019,-1.618182,-2.232,0.00424,1,spike
0,2.454545,0.0,2.5,4.75,4.95,0.272727,17.336,-0.636364,-0.0,-0.072727,0,spike
1,1.090909,0.0,14.0,40.625,47.786,0.8,327.203,0.090909,16.027,0.145455,0,spike
5,0.127273,0.0,2.5,4.75,4.95,0.2,296.156,0.0,0.0,0.0,0,spike
4,1.036364,0.0,2.5,4.75,4.95,0.145455,15.586,0.0,0.0,0.018182,0,spike
3,0.127273,0.0,17.5,24.25,24.85,0.345455,315.707,-0.018182,0.0,0.018182,0,spike
6,1.636364,0.0,2.5,4.75,4.95,0.309091,20.305,-0.109091,0.0,-0.0,0,spike
2,5.945455,0.0,3.699,37.978,47.596,2.558389,84.019,0.054545,5.251,0.025982,1,spike
0,2.509091,0.0,2.5,4.75,4.95,0.309091,17.336,0.054545,0.0,0.036364,0,spike
1,4.018182,0.0,9.007,35.0,86.6,2.054545,327.207,2.927273,-5.625,1.254545,0,spike
5,0.363636,0.0,2.5,4.75,4.95,0.218182,296.156,0.236364,0.0,0.018182,0,spike
4,1.290909,0.0,2.5,4.75,4.95,0.163636,15.586,0.254545,-0.0,0.018182,0,spike
3,0.272727,0.0,17.5,24.25,24.85,0.581818,315.707,0.145455,0.0,0.236364,0,spike
6,4.363636,0.0,2.952,9.095,19.487,0.745455,20.305,2.727273,4.345,0.436364,0,spike
2,15.927273,0.228311,8.053,215.0,331.538,4.063207,85.083,9.981818,177.022,1.504818,1,spike
0,5.363636,0.0,2.643,5.391,9.078,0.6,17.586,2.854545,0.641,0.290909,0,spike
1,8.781818,0.0,7.927,23.996,49.528,3.763636,327.211,4.763636,-11.004,1.709091,0,spike
5,1.127273,0.0,2.5,4.75,4.95,0.345455,296.156,0.763636,0.0,0.127273,0,spike
4,2.2,0.0,2.5,4.75,4.95,0.2,15.586,0.909091,0.0,0.036364,0,spike
3,1.127273,0.0,17.5,24.25,24.85,1.218182,315.707,0.854545,0.0,0.636364,0,spike
6,10.090909,0.0,2.709,7.149,14.088,1.363636,20.305,5.727273,-1.946,0.618182,0,spike
2,40.654545,0.134168,4.831,145.634,240.113,10.681435,85.896,24.727273,-69.366,6.618227,1,spike
0,12.545455,0.0,2.571,4.885,8.184,1.309091,17.586,7.181818,-0.506,0.709091,0,spike
1,7.036364,0.0,8.167,23.099,24.62,2.890909,327.211,-1.745455,-0.897,-0.872727,1,spike
5,1.090909,0.0,2.5,4.75,4.95,0.345455,296.16,-0.036364,-0.0,0.0,0,spike
4,2.163636,0.0,2.5,4.75,4.95,0.181818,15.586,-0.036364,0.0,-0.018182,0,spike
3,1.145455,0.0,17.5,24.25,24.85,1.054545,315.707,0.018182,0.0,-0.163636,0,spike
6,8.618182,0.0,2.5,4.75,4.95,1.036364,20.305,-1.472727,-2.399,-0.327273,0,spike
2,37.745455,0.144509,4.077,42.533,86.075,10.241782,85.072,-2.909091,-103.1,-0.439653,1,spike
0,11.363636,0.0,2.504,4.758,4.958,1.145455,17.586,-1.181818,-0.127,-0.163636,0,spike
1,2.709091,0.0,10.1,23.51,24.683,1.236364,327.211,-4.327273,0.411,-1.654545,1,spike
5,0.381818,0.0,2.5,4.75,4.95,0.218182,296.16,-0.709091,0.0,-0.127273,0,spike
4,1.309091,0.0,2.5,4.75,4.95,0.163636,15.586,-0.854545,0.0,-0.018182,0,spike
3,0.381818,0.0,17.5,24.25,24.85,0.545455,315.707,-0.763636,0.0,-0.509091,0,spike
6,3.6,0.0,2.5,4.75,4.95,0.509091,20.305,-5.018182,0.0,-0.527273,0,spike
2,14.090909,0.129032,3.867,35.764,52.5,6.395,83.076,-23.654545,-6.769,-3.846782,1,spike
0,4.763636,0.0,2.5,4.75,4.95,0.509091,17.586,-6.6,-0.008,-0.636364,0,spike
1,1.545455,0.0,7.841,82.292,96.167,0.763636,327.211,-1.163636,58.782,-0.472727,0,spike
5,0.2,0.0,2.5,4.75,4.95,0.2,296.16,-0.181818,-0.0,-0.018182,0,spike
4,1.127273,0.0,2.5,4.75,4.95,0.127273,15.586,-0.181818,-0.0,-0.036364,0,spike
3,0.2,0.0,17.5,24.25,24.85,0.454545,315.703,-0.181818,0.0,-0.090909,0,spike
6,2.290909,0.0,2.615,4.969,8.864,0.472727,20.305,-1.309091,0.219,-0.036364,0,spike
2,6.618182,0.0,4.009,98.333,219.667,2.893956,83.141,-7.472727,62.569,-3.501044,1,spike
0,2.618182,0.0,2.5,4.75,4.95,0.290909,17.586,-2.145455,0.0,-0.218182,0,spike
1,2.454545,0.0,7.685,31.25,94.5,1.072727,327.211,0.909091,-51.042,0.309091,0,spike
5,0.418182,0.0,2.5,4.75,4.95,0.236364,296.16,0.218182,0.0,0.036364,0,spike
4,1.327273,0.0,2.5,4.75,4.95,0.145455,15.586,0.2,0.0,0.018182,0,spike
3,0.436364,0.0,17.5,24.25,24.85,0.581818,315.707,0.236364,0.0,0.127273,0,spike
6,3.763636,0.0,2.59,4.921,8.564,0.563636,20.305,1.472727,-0.047,0.090909,0,spike
2,11.109091,0.0,4.196,47.156,198.9,4.257676,84.503,4.490909,-51.177,1.36372,0,spike
0,4.109091,0.0,2.5,4.75,4.95,0.472727,17.586,1.490909,-0.0,0.181818,0,spike
1,1.4,0.0,9.423,24.04,37.0,0.618182,327.211,-1.054545,-7.21,-0.454545,0,spike
5,0.181818,0.0,2.5,4.75,4.95,0.2,296.16,-0.236364,0.0,-0.036364,0,spike
4,1.090909,0.0,2.5,4.75,4.95,0.163636,15.586,-0.236364,-0.0,0.018182,0,spike
3,0.254545,0.0,17.5,24.25,24.85,0.345455,315.695,-0.181818,0.0,-0.236364,0,spike
6,2.509091,0.0,2.5,4.75,4.95,0.327273,20.305,-1.254545,-0.171,-0.236364,0,spike
2,7.890909,0.0,3.741,30.761,49.63,2.697647,86.258,-3.218182,-16.395,-1.560029,0,spike
0,3.0,0.0,2.5,4.75,4.95,0.345455,17.586,-1.109091,-0.0,-0.127273,0,spike
1,0.0,0.0,0.0,0.0,0.0,0.2,326.492,-1.4,0.0,-0.418182,0,spike
5,0.0,0.0,0.0,0.0,0.0,0.163636,296.16,-0.181818,0.0,-0.036364,0,spike
4,0.890909,0.0,2.5,4.75,4.95,0.127273,15.586,-0.2,0.0,-0.036364,0,spike
3,0.0,0.0,0.0,0.0,0.0,0.2,315.695,-0.254545,0.0,-0.145455,0,spike
6,0.872727,0.0,2.5,4.75,4.95,0.218182,20.305,-1.636364,0.0,-0.109091,0,spike
2,1.236364,0.0,2.576,4.894,8.3,1.327442,86.258,-6.654545,-25.867,-1.370205,0,spike
0,0.890909,0.0,2.5,4.75,4.95,0.127273,17.586,-2.109091,0.0,-0.218182,0,spike
5,0.0,0.0,0.0,0.0,0.0,0.145455,296.16,0.0,0.0,0.0,0,spike
2,0.690909,0.0,2.5,4.75,4.95,0.804753,77.618,0.0,0.0,0.0,0,spike
6,0.872727,0.0,2.5,4.851,7.6,0.218182,20.305,0.0,0.0,0.0,0,spike
1,0.0,0.0,0.0,0.0,0.0,0.2,326.402,0.0,0.0,0.0,0,spike
0,0.854545,0.0,2.5,4.75,4.95,0.127273,17.586,0.0,0.0,0.0,0,spike
3,0.0,0.0,0.0,0.0,0.0,0.236364,315.695,0.0,0.0,0.0,0,spike
4,0.890909,0.0,2.5,4.75,4.95,0.145455,15.586,0.0,0.0,0.0,0,spike
5,0.0,0.0,0.0,0.0,0.0,0.145455,296.16,0.0,0.0,0.0,0,spike
2,0.690909,0.0,2.5,4.75,4.95,0.666178,78.43,0.0,0.0,-0.138575,1,spike
6,0.872727,0.0,2.553,4.86,7.6,0.218182,20.305,0.0,0.009,0.0,0,spike
1,0.0,0.0,0.0,0.0,0.0,0.163636,326.402,0.0,0.0,-0.036364,0,spike
0,0.854545,0.0,2.5,4.75,4.95,0.127273,17.586,0.0,0.0,-0.0,0,spike
3,0.0,0.0,0.0,0.0,0.0,0.218182,315.695,0.0,0.0,-0.018182,1,spike
4,0.890909,0.0,2.5,4.75,4.95,0.145455,15.586,0.0,0.0,0.0,0,spike
5,0.0,0.0,0.0,0.0,0.0,0.163636,296.16,0.0,0.0,0.018182,0,spike
2,0.672727,0.0,2.5,4.75,4.95,0.626827,79.948,-0.018182,0.0,-0.039351,1,spike
6,0.872727,0.0,2.5,4.75,4.95,0.2,20.305,0.0,-0.11,-0.018182,0,spike
1,0.0,0.0,0.0,0.0,0.0,0.145455,326.402,0.0,0.0,-0.018182,0,spike
0,0.854545,0.0,2.5,4.75,4.95,0.145455,17.586,0.0,0.0,0.018182,0,spike
3,0.0,0.0,0.0,0.0,0.0,0.218182,315.695,0.0,0.0,0.0,1,spike
4,0.890909,0.0,2.5,4.75,4.95,0.127273,15.586,0.0,0.0,-0.018182,0,spike
5,0.018182,0.0,2.5,4.75,4.95,0.163636,296.16,0.018182,0.0,0.0,0,spike
2,2.690909,0.0,3.524,36.5,63.0,1.027145,82.928,2.018182,31.75,0.400318,0,spike
6,1.163636,0.0,2.5,4.75,4.95,0.254545,20.035,0.290909,0.0,0.054545,0,spike
1,0.436364,0.0,5.833,22.429,24.486,0.418182,326.402,0.436364,0.0,0.272727,0,spike
0,1.254545,0.0,2.5,4.75,4.95,0.2,17.586,0.4,0.0,0.054545,0,spike
3,0.018182,0.0,37.5,48.75,49.25,0.272727,315.707,0.018182,0.0,0.054545,1,spike
4,0.927273,0.0,2.5,4.75,4.95,0.127273,15.586,0.036364,0.0,-0.0,0,spike
5,0.145455,0.0,2.5,4.75,4.95,0.2,296.16,0.127273,-0.0,0.036364,0,spike
2,5.581818,0.0,3.997,33.313,48.663,1.944162,82.897,2.890909,-3.187,0.917016,0,spike
6,1.927273,0.0,2.5,4.75,4.95,0.345455,20.035,0.763636,0.0,0.090909,0,spike
1,1.0,0.0,6.731,22.829,24.566,0.581818,326.402,0.563636,0.4,0.163636,0,spike
0,2.236364,0.0,2.5,4.75,4.95,0.309091,17.586,0.981818,0.0,0.109091,0,spike
3,0.145455,0.0,18.571,40.0,48.0,0.363636,315.711,0.127273,-8.75,0.090909,0,spike
4,1.036364,0.0,2.5,4.75,4.95,0.145455,15.586,0.109091,0.0,0.018182,0,spike
5,0.2,0.0,2.5,4.75,4.95,0.2,296.16,0.054545,0.0,0.0,0,spike
2,5.981818,0.0,3.935,27.422,47.984,2.115024,83.843,0.4,-5.891,0.170862,0,spike
6,2.181818,0.0,2.5,4.75,4.95,0.345455,20.035,0.254545,-0.0,0.0,0,spike
